0;1;2;3;4;5;6
"Amstel 294 P
1017 AN  AMSTERDAM";Woonfunctie;56m²;52.3622633;4.9021179;house;
"Amstel 294 R
1017 AN  AMSTERDAM";Woonfunctie;43m²;52.3622633;4.9021177;house;
"Amstel 294 S
1017 AN  AMSTERDAM";Woonfunctie;42m²;52.3622633;4.9021175;house;
"Amstel 294 T
1017 AN  AMSTERDAM";Woonfunctie;40m²;52.3622633;4.9021173;house;
"Amstel 294 U
1017 AN  AMSTERDAM";Woonfunctie;41m²;52.3622633;4.9021171;house;
"Amstel 294 V
1017 AN  AMSTERDAM";Woonfunctie;42m²;52.3622633;4.9021169;house;
"Amstel 296 A
1017 AN  AMSTERDAM";Woonfunctie;60m²;52.3621917;4.9021504;house;
"Amstel 296 B
1017 AN  AMSTERDAM";Woonfunctie;30m²;52.3621918;4.9021502;house;
"Amstel 296 C
1017 AN  AMSTERDAM";Woonfunctie;30m²;52.3621918;4.90215;house;
"Amstel 296 D
1017 AN  AMSTERDAM";Woonfunctie;62m²;52.3621919;4.9021498;house;
"Amstel 296 E
1017 AN  AMSTERDAM";Woonfunctie;49m²;52.362192;4.9021496;house;
"Amstel 296 F
1017 AN  AMSTERDAM";Woonfunctie;50m²;52.362192;4.9021495;house;
"Amstel 296 G
1017 AN  AMSTERDAM";Woonfunctie;49m²;52.3621921;4.9021493;house;
"Amstel 296 H
1017 AN  AMSTERDAM";Woonfunctie;50m²;52.3621921;4.9021491;house;
"Amstel 296 K
1017 AN  AMSTERDAM";Woonfunctie;53m²;52.3621922;4.9021489;house;
"Amstel 296 L
1017 AN  AMSTERDAM";Woonfunctie;62m²;52.3621923;4.9021487;house;
"Amstel 296 M
1017 AN  AMSTERDAM";Woonfunctie;30m²;52.3621923;4.9021485;house;
"Amstel 296 N
1017 AN  AMSTERDAM";Woonfunctie;30m²;52.3621924;4.9021483;house;
"Amstel 296 P
1017 AN  AMSTERDAM";Woonfunctie;56m²;52.3621925;4.9021481;house;
"Amstel 296 R
1017 AN  AMSTERDAM";Woonfunctie;41m²;52.3621925;4.9021479;house;
"Amstel 296 S
1017 AN  AMSTERDAM";Woonfunctie;42m²;52.3621926;4.9021477;house;
"Amstel 296 T
1017 AN  AMSTERDAM";Woonfunctie;42m²;52.3621926;4.9021476;house;
"Amstel 296 U
1017 AN  AMSTERDAM";Woonfunctie;42m²;52.3621927;4.9021474;house;
"Amstel 296 V
1017 AN  AMSTERDAM";Woonfunctie;42m²;52.3621928;4.9021472;house;
"Amstel 298 A
1017 AN  AMSTERDAM";Woonfunctie;56m²;52.3621379;4.9021803;house;
"Amstel 298 B
1017 AN  AMSTERDAM";Woonfunctie;59m²;52.362138;4.9021801;house;
"Amstel 298 C
1017 AN  AMSTERDAM";Woonfunctie;62m²;52.3621381;4.9021799;house;
"Amstel 298 D
1017 AN  AMSTERDAM";Woonfunctie;49m²;52.3621382;4.9021798;house;
"Amstel 298 E
1017 AN  AMSTERDAM";Woonfunctie;49m²;52.3621383;4.9021796;house;
"Amstel 298 F
1017 AN  AMSTERDAM";Woonfunctie;49m²;52.3621384;4.9021794;house;
"Amstel 298 G
1017 AN  AMSTERDAM";Woonfunctie;49m²;52.3621385;4.9021792;house;
"Amstel 298 H
1017 AN  AMSTERDAM";Woonfunctie;53m²;52.3621386;4.9021791;house;
"Amstel 298 K
1017 AN  AMSTERDAM";Woonfunctie;62m²;52.3621386;4.9021789;house;
"Amstel 298 L
1017 AN  AMSTERDAM";Woonfunctie;59m²;52.3621387;4.9021787;house;
"Amstel 298 M
1017 AN  AMSTERDAM";Woonfunctie;56m²;52.3621388;4.9021785;house;
"Amstel 298 M
1017 AN  AMSTERDAM";Woonfunctie;56m²;52.3621388;4.9021785;house;
"Amstel 49 K
1011 PW  AMSTERDAM";Logiesfunctie;10m²;52.3657514;4.9019298;house;
"Amstel 49 A
1011 PW  AMSTERDAM";Woonfunctie;42m²;52.3661633;4.9019308;house;
"Amstel 49 B
1011 PW  AMSTERDAM";Woonfunctie;42m²;52.3661634;4.901931;house;
"Amstel 49 C
1011 PW  AMSTERDAM";Woonfunctie;42m²;52.3661635;4.9019312;house;
"Nieuwe Herengracht 1
1011 RJ  AMSTERDAM";Kantoorfunctie;44m²;52.3661545;4.9019602;house;
"Amstel 49
1011 PW  AMSTERDAM";Woonfunctie;135m²;52.3662352;4.9019153;house;
"Nieuwe Herengracht 3-2
1011 RJ  AMSTERDAM";Woonfunctie;142m²;52.3661728;4.9020481;house;
"Nieuwe Herengracht 3 H
1011 RJ  AMSTERDAM";Woonfunctie;115m²;52.3661729;4.9020479;house;
"Nieuwe Herengracht 5-1
1011 RJ  AMSTERDAM";Woonfunctie;77m²;52.366182;4.9021068;house;
"Nieuwe Herengracht 5-2
1011 RJ  AMSTERDAM";Woonfunctie;48m²;52.3661822;4.9021067;house;
"Nieuwe Herengracht 5-3
1011 RJ  AMSTERDAM";Woonfunctie;77m²;52.3661824;4.9021067;house;
"Nieuwe Herengracht 5-4
1011 RJ  AMSTERDAM";Woonfunctie;55m²;52.3661826;4.9021066;house;
"Nieuwe Herengracht 5 H
1011 RJ  AMSTERDAM";Overige gebruiksfunctie;82m²;52.3661828;4.9021065;house;
"Nieuwe Herengracht 7
1011 RJ  AMSTERDAM";Woonfunctie;284m²;52.3662002;4.9021506;house;
"Nieuwe Herengracht 9-1
1011 RK  AMSTERDAM";Woonfunctie;85m²;52.3662096;4.9022533;house;
"Nieuwe Herengracht 9 H
1011 RK  AMSTERDAM";Industriefunctie;71m²;52.3662098;4.9022533;house;
"Nieuwe Herengracht 11 A
1011 RK  AMSTERDAM";Kantoorfunctie;200m²;52.366237;4.9023558;house;
"Nieuwe Herengracht 11 B
1011 RK  AMSTERDAM";Woonfunctie;98m²;52.3662372;4.9023557;house;
"Nieuwe Herengracht 11 C
1011 RK  AMSTERDAM";Woonfunctie;98m²;52.3662374;4.9023556;house;
"Nieuwe Herengracht 11 D
1011 RK  AMSTERDAM";Woonfunctie;98m²;52.3662375;4.9023555;house;
"Nieuwe Herengracht 11 E
1011 RK  AMSTERDAM";Woonfunctie;168m²;52.3662377;4.9023554;house;
"Nieuwe Herengracht 13-1
1011 RK  AMSTERDAM";Woonfunctie;57m²;52.3662554;4.9024583;house;
"Nieuwe Herengracht 13-2
1011 RK  AMSTERDAM";Woonfunctie;65m²;52.3662555;4.9024582;house;
"Nieuwe Herengracht 13-3
1011 RK  AMSTERDAM";Woonfunctie;106m²;52.3662557;4.902458;house;
"Nieuwe Herengracht 13 H
1011 RK  AMSTERDAM";Woonfunctie;54m²;52.3662558;4.9024579;house;
"Nieuwe Herengracht 13 O
1011 RK  AMSTERDAM";Woonfunctie;54m²;52.366256;4.9024577;house;
"Nieuwe Herengracht 15-1
1011 RK  AMSTERDAM";Woonfunctie;88m²;52.3662645;4.9025023;house;
"Nieuwe Herengracht 15-3
1011 RK  AMSTERDAM";Woonfunctie;97m²;52.3662647;4.9025022;house;
"Nieuwe Herengracht 15 H
1011 RK  AMSTERDAM";Industriefunctie;60m²;52.3662649;4.9025022;house;
"Nieuwe Herengracht 17-1
1011 RL  AMSTERDAM";Woonfunctie;47m²;52.3662648;4.9025757;house;
"Nieuwe Herengracht 17-2
1011 RL  AMSTERDAM";Woonfunctie;99m²;52.366265;4.9025756;house;
"Nieuwe Herengracht 17-3
1011 RL  AMSTERDAM";Woonfunctie;112m²;52.3662651;4.9025755;house;
"Nieuwe Herengracht 17 H
1011 RL  AMSTERDAM";Industriefunctie;65m²;52.3662653;4.9025753;house;
"Nieuwe Herengracht 19-1
1011 RL  AMSTERDAM";Woonfunctie;70m²;52.3662921;4.9026488;house;
"Nieuwe Herengracht 19-2
1011 RL  AMSTERDAM";Woonfunctie;62m²;52.3662923;4.9026487;house;
"Nieuwe Herengracht 19-3
1011 RL  AMSTERDAM";Woonfunctie;46m²;52.3662924;4.9026485;house;
"Nieuwe Herengracht 19-4
1011 RL  AMSTERDAM";Woonfunctie;44m²;52.3662926;4.9026484;house;
"Nieuwe Herengracht 19 H
1011 RL  AMSTERDAM";Woonfunctie;175m²;52.3662927;4.9026483;house;
"Nieuwe Herengracht 21 A
1011 RL  AMSTERDAM";Woonfunctie;100m²;52.3663104;4.902722;house;
"Nieuwe Herengracht 21 B
1011 RL  AMSTERDAM";Woonfunctie;59m²;52.3663373;4.902707;house;
"Nieuwe Herengracht 21 C
1011 RL  AMSTERDAM";Woonfunctie;86m²;52.3663106;4.9027219;house;
"Nieuwe Herengracht 21 D
1011 RL  AMSTERDAM";Woonfunctie;106m²;52.3663108;4.9027219;house;
"Nieuwe Herengracht 23-2
1011 RL  AMSTERDAM";Woonfunctie;61m²;52.3663199;4.9027952;house;
"Nieuwe Herengracht 25-1A
1011 RL  AMSTERDAM";Woonfunctie;54m²;52.366338;4.9028832;house;
"Nieuwe Herengracht 25-1V
1011 RL  AMSTERDAM";Woonfunctie;26m²;52.3663382;4.9028831;house;
"Nieuwe Herengracht 25-2A
1011 RL  AMSTERDAM";Woonfunctie;73m²;52.3663384;4.9028831;house;
"Nieuwe Herengracht 25-2V
1011 RL  AMSTERDAM";Woonfunctie;47m²;52.3663386;4.902883;house;
"Nieuwe Herengracht 25-3V
1011 RL  AMSTERDAM";Woonfunctie;73m²;52.3663388;4.902883;house;
"Nieuwe Herengracht 25 H
1011 RL  AMSTERDAM";Woonfunctie;398m²;52.366339;4.9028829;house;
"Nieuwe Herengracht 25 H
1011 RL  AMSTERDAM";Woonfunctie;398m²;52.366339;4.9028829;house;
"Nieuwe Herengracht 29 A
1011 RL  AMSTERDAM";Woonfunctie;121m²;52.3663826;4.9029591;house;
"Nieuwe Herengracht 29 B
1011 RL  AMSTERDAM";Woonfunctie;112m²;52.3664079;4.9029516;house;
"Nieuwe Herengracht 29 C
1011 RL  AMSTERDAM";Woonfunctie;108m²;52.3664321;4.902937;house;
"Nieuwe Herengracht 29 D
1011 RL  AMSTERDAM";Woonfunctie;108m²;52.3664607;4.902924;house;
"Nieuwe Herengracht 31 A1
1011 RM  AMSTERDAM";Woonfunctie;72m²;52.3663927;4.9030735;house;
"Nieuwe Herengracht 31 A2
1011 RM  AMSTERDAM";Woonfunctie;155m²;52.3663929;4.9030734;house;
"Nieuwe Herengracht 31 B
1011 RM  AMSTERDAM";Woonfunctie;55m²;52.3663837;4.9030736;house;
"Nieuwe Herengracht 31 C
1011 RM  AMSTERDAM";Woonfunctie;64m²;52.3663931;4.9030733;house;
"Nieuwe Herengracht 31 D
1011 RM  AMSTERDAM";Woonfunctie;80m²;52.3664017;4.9030734;house;
"Nieuwe Herengracht 31 E
1011 RM  AMSTERDAM";Woonfunctie;64m²;52.3664106;4.9030586;house;
"Nieuwe Herengracht 31 F
1011 RM  AMSTERDAM";Woonfunctie;80m²;52.3664196;4.9030585;house;
"Nieuwe Herengracht 31 G
1011 RM  AMSTERDAM";Woonfunctie;64m²;52.3664375;4.9030436;house;
"Nieuwe Herengracht 31 K
1011 RM  AMSTERDAM";Woonfunctie;148m²;52.3664465;4.9030436;house;
"Nieuwe Herengracht 31 K
1011 RM  AMSTERDAM";Woonfunctie;148m²;52.3664465;4.9030436;house;
"Nieuwe Herengracht 33
1011 RM  AMSTERDAM";Woonfunctie;639m²;52.3663663;4.9032059;house;
"Nieuwe Herengracht 35 A
1011 RM  AMSTERDAM";Woonfunctie;111m²;52.3663914;4.9032686;house;
"Nieuwe Herengracht 35 B
1011 RM  AMSTERDAM";Woonfunctie;44m²;52.3663915;4.9032766;house;
"Nieuwe Herengracht 35 C
1011 RM  AMSTERDAM";Woonfunctie;44m²;52.3663873;4.9032711;house;
"Nieuwe Herengracht 35 D
1011 RM  AMSTERDAM";Woonfunctie;43m²;52.3663892;4.9032787;house;
"Nieuwe Herengracht 35 E
1011 RM  AMSTERDAM";Woonfunctie;46m²;52.3663858;4.903277;house;
"Nieuwe Herengracht 37
1011 RN  AMSTERDAM";Woonfunctie;359m²;52.3663938;4.9033525;house;
"Nieuwe Herengracht 39-1
1011 RN  AMSTERDAM";Woonfunctie;49m²;52.3664301;4.9034255;house;
"Nieuwe Herengracht 39-2
1011 RN  AMSTERDAM";Woonfunctie;97m²;52.3664303;4.9034254;house;
"Nieuwe Herengracht 39 H
1011 RN  AMSTERDAM";Woonfunctie;96m²;52.3664305;4.9034253;house;
"Nieuwe Herengracht 41 B
1011 RN  AMSTERDAM";Woonfunctie;14m²;52.3664483;4.903484;house;
"Nieuwe Herengracht 43
1011 RN  AMSTERDAM";Woonfunctie;240m²;52.3664575;4.9035426;house;
"Nieuwe Herengracht 45 A
1011 RN  AMSTERDAM";Woonfunctie;57m²;52.3664489;4.9036308;house;
"Nieuwe Herengracht 45 B
1011 RN  AMSTERDAM";Woonfunctie;42m²;52.3664491;4.9036308;house;
"Nieuwe Herengracht 45 C
1011 RN  AMSTERDAM";Woonfunctie;76m²;52.3664579;4.9036307;house;
"Nieuwe Herengracht 47
1011 RN  AMSTERDAM";Kantoorfunctie;704m²;52.3664765;4.9037773;house;
"Nieuwe Herengracht 49
1011 RN  AMSTERDAM";Kantoorfunctie;951m²;52.3665496;4.9040702;company;COC Nederland / Occhio
"Nieuwe Herengracht 51
1011 RN  AMSTERDAM";Kantoorfunctie;450m²;52.3665498;4.9041289;company;The Media Brothers
"Nieuwe Herengracht 55 A
1011 RN  AMSTERDAM";Woonfunctie;40m²;52.3665773;4.9042608;house;
"Nieuwe Herengracht 55 B
1011 RN  AMSTERDAM";Woonfunctie;40m²;52.3665773;4.9042606;house;
"Nieuwe Herengracht 55 C
1011 RN  AMSTERDAM";Woonfunctie;40m²;52.3665772;4.9042461;house;
"Jonas Daniël Meijerplein 52
1011 RH  AMSTERDAM";Gezondheidszorgfunctie;96m²;52.3666047;4.9043779;house;
"Jonas Daniël Meijerplein 48
1011 RH  AMSTERDAM";Woonfunctie;66m²;52.3666584;4.9043039;house;
"Jonas Daniël Meijerplein 22
1011 RH  AMSTERDAM";Woonfunctie;76m²;52.3667928;4.9041997;house;
"A.S. Onderwijzerhof 34
1011 VS  AMSTERDAM";Woonfunctie;75m²;52.3668185;4.9039058;house;
"A.S. Onderwijzerhof 18
1011 VS  AMSTERDAM";Woonfunctie;95m²;52.3668171;4.9035681;house;
"A.S. Onderwijzerhof 20
1011 VS  AMSTERDAM";Woonfunctie;84m²;52.366817;4.9035387;house;
"A.S. Onderwijzerhof 22
1011 VS  AMSTERDAM";Woonfunctie;84m²;52.3668081;4.9035535;house;
"A.S. Onderwijzerhof 24
1011 VS  AMSTERDAM";Woonfunctie;96m²;52.3667992;4.9035683;house;
"A.S. Onderwijzerhof 26
1011 VS  AMSTERDAM";Woonfunctie;87m²;52.3667813;4.9035978;house;
"A.S. Onderwijzerhof 28
1011 VS  AMSTERDAM";Woonfunctie;47m²;52.3667635;4.9036274;house;
"A.S. Onderwijzerhof 28
1011 VS  AMSTERDAM";Woonfunctie;47m²;52.3667635;4.9036274;house;
"A.S. Onderwijzerhof 2
1011 VS  AMSTERDAM";Woonfunctie;85m²;52.366933;4.9033172;house;
"A.S. Onderwijzerhof 4
1011 VS  AMSTERDAM";Woonfunctie;85m²;52.3669241;4.9033467;house;
"A.S. Onderwijzerhof 6
1011 VS  AMSTERDAM";Woonfunctie;85m²;52.3669151;4.9033468;house;
"A.S. Onderwijzerhof 8
1011 VS  AMSTERDAM";Woonfunctie;85m²;52.3669062;4.9033615;house;
"A.S. Onderwijzerhof 10
1011 VS  AMSTERDAM";Woonfunctie;73m²;52.3669242;4.9033614;house;
"A.S. Onderwijzerhof 12
1011 VS  AMSTERDAM";Woonfunctie;73m²;52.3669241;4.9033612;house;
"A.S. Onderwijzerhof 14
1011 VS  AMSTERDAM";Woonfunctie;73m²;52.3668795;4.9034206;house;
"A.S. Onderwijzerhof 16
1011 VS  AMSTERDAM";Woonfunctie;100m²;52.3668795;4.9034353;house;
"A.S. Onderwijzerhof 16
1011 VS  AMSTERDAM";Woonfunctie;100m²;52.3668795;4.9034353;house;
"Nieuwe Amstelstraat 7
1011 PL  AMSTERDAM";Woonfunctie;78m²;52.366977;4.9030965;house;
"Nieuwe Amstelstraat 9
1011 PL  AMSTERDAM";Woonfunctie;78m²;52.3669859;4.9030817;house;
"Nieuwe Amstelstraat 11
1011 PL  AMSTERDAM";Woonfunctie;78m²;52.366977;4.9030967;house;
"Nieuwe Amstelstraat 13
1011 PL  AMSTERDAM";Woonfunctie;33m²;52.3669773;4.9031699;house;
"Nieuwe Amstelstraat 15
1011 PL  AMSTERDAM";Woonfunctie;33m²;52.3669772;4.9031697;house;
"Nieuwe Amstelstraat 17
1011 PL  AMSTERDAM";Woonfunctie;33m²;52.3669683;4.9031553;house;
"Nieuwe Amstelstraat 19
1011 PL  AMSTERDAM";Woonfunctie;34m²;52.3669683;4.9031551;house;
"Nieuwe Amstelstraat 21
1011 PL  AMSTERDAM";Woonfunctie;75m²;52.3669769;4.9030969;house;
"Nieuwe Amstelstraat 23
1011 PL  AMSTERDAM";Woonfunctie;75m²;52.3669769;4.9030971;house;
"Nieuwe Amstelstraat 27
1011 PL  AMSTERDAM";Woonfunctie;29m²;52.3669502;4.9031261;house;
"Nieuwe Amstelstraat 29
1011 PL  AMSTERDAM";Woonfunctie;29m²;52.3669501;4.9031115;house;
"Nieuwe Amstelstraat 31
1011 PL  AMSTERDAM";Woonfunctie;29m²;52.36695;4.9030968;house;
"Nieuwe Amstelstraat 33
1011 PL  AMSTERDAM";Woonfunctie;82m²;52.3669768;4.9030973;house;
"Nieuwe Amstelstraat 33
1011 PL  AMSTERDAM";Woonfunctie;82m²;52.3669768;4.9030973;house;
"Nieuwe Amstelstraat 35
1011 PL  AMSTERDAM";Woonfunctie;75m²;52.3669046;4.9029651;house;
"Nieuwe Amstelstraat 57
1011 PL  AMSTERDAM";Woonfunctie;100m²;52.3668591;4.9028335;house;
"Nieuwe Amstelstraat 59
1011 PL  AMSTERDAM";Woonfunctie;100m²;52.3668412;4.9028484;house;
"Nieuwe Amstelstraat 61
1011 PL  AMSTERDAM";Woonfunctie;100m²;52.3668233;4.9028632;house;
"Nieuwe Amstelstraat 63
1011 PL  AMSTERDAM";Woonfunctie;100m²;52.3667964;4.9028782;house;
"Nieuwe Amstelstraat 65
1011 PL  AMSTERDAM";Woonfunctie;80m²;52.3668407;4.9027309;house;
"Nieuwe Amstelstraat 67
1011 PL  AMSTERDAM";Woonfunctie;72m²;52.3668405;4.9027308;house;
"Nieuwe Amstelstraat 69
1011 PL  AMSTERDAM";Woonfunctie;60m²;52.3668135;4.9026725;house;
"Nieuwe Amstelstraat 71
1011 PL  AMSTERDAM";Woonfunctie;72m²;52.3668404;4.9027307;house;
"Nieuwe Amstelstraat 73
1011 PL  AMSTERDAM";Woonfunctie;60m²;52.3668046;4.9027019;house;
"Nieuwe Amstelstraat 75
1011 PL  AMSTERDAM";Woonfunctie;72m²;52.3668402;4.9027305;house;
"Nieuwe Amstelstraat 77
1011 PL  AMSTERDAM";Woonfunctie;60m²;52.3668133;4.9026725;house;
"Nieuwe Amstelstraat 79
1011 PL  AMSTERDAM";Woonfunctie;33m²;52.3668401;4.9027304;house;
"Nieuwe Amstelstraat 81
1011 PL  AMSTERDAM";Woonfunctie;33m²;52.3668399;4.9027303;house;
"Nieuwe Amstelstraat 83
1011 PL  AMSTERDAM";Woonfunctie;49m²;52.3668131;4.9026724;house;
"Nieuwe Amstelstraat 85
1011 PL  AMSTERDAM";Winkelfunctie;26m²;52.3668044;4.9026432;house;
"Nieuwe Amstelstraat 87
1011 PL  AMSTERDAM";Woonfunctie;86m²;52.3667591;4.9025556;house;
"Nieuwe Amstelstraat 89
1011 PL  AMSTERDAM";Woonfunctie;72m²;52.3667863;4.9026141;house;
"Nieuwe Amstelstraat 91
1011 PL  AMSTERDAM";Woonfunctie;60m²;52.366759;4.9025409;house;
"Nieuwe Amstelstraat 93
1011 PL  AMSTERDAM";Woonfunctie;72m²;52.3667862;4.9026143;house;
"Nieuwe Amstelstraat 95
1011 PL  AMSTERDAM";Woonfunctie;60m²;52.366759;4.9025411;house;
"Nieuwe Amstelstraat 97
1011 PL  AMSTERDAM";Woonfunctie;72m²;52.3667861;4.9026144;house;
"Nieuwe Amstelstraat 99
1011 PL  AMSTERDAM";Woonfunctie;56m²;52.3667591;4.9025558;house;
"Nieuwe Amstelstraat 101
1011 PL  AMSTERDAM";Woonfunctie;33m²;52.366786;4.9026146;house;
"Nieuwe Amstelstraat 103
1011 PL  AMSTERDAM";Woonfunctie;33m²;52.3667859;4.9026148;house;
"Nieuwe Amstelstraat 105
1011 PL  AMSTERDAM";Woonfunctie;49m²;52.3667681;4.9025555;house;
"Nieuwe Amstelstraat 105
1011 PL  AMSTERDAM";Woonfunctie;49m²;52.3667681;4.9025555;house;
"Nieuwe Amstelstraat 111
1011 PL  AMSTERDAM";Winkelfunctie;87m²;52.3666868;4.9024536;house;
"Waterlooplein 341
1011 PG  AMSTERDAM";Woonfunctie;125m²;52.3666506;4.90241;house;
"Waterlooplein 343 A
1011 PG  AMSTERDAM";Woonfunctie;71m²;52.3666502;4.9023072;house;
"Waterlooplein 343 B
1011 PG  AMSTERDAM";Woonfunctie;105m²;52.3666413;4.902322;house;
"Waterlooplein 343 C
1011 PG  AMSTERDAM";Woonfunctie;68m²;52.3666233;4.9023222;house;
"Waterlooplein 343 D
1011 PG  AMSTERDAM";Woonfunctie;59m²;52.3666143;4.9023223;house;
"Waterlooplein 343 E
1011 PG  AMSTERDAM";Woonfunctie;31m²;52.3666054;4.9023371;house;
"Waterlooplein 343 F
1011 PG  AMSTERDAM";Woonfunctie;68m²;52.3665964;4.9023372;house;
"Waterlooplein 343 G
1011 PG  AMSTERDAM";Woonfunctie;160m²;52.3665785;4.902352;house;
"Waterlooplein 343 G
1011 PG  AMSTERDAM";Woonfunctie;160m²;52.3665785;4.902352;house;
"Waterlooplein 345
1011 PG  AMSTERDAM";Bijeenkomstfunctie;73m²;52.36665;4.9022485;cafe;Green House Namaste
"Waterlooplein 349
1011 PG  AMSTERDAM";Woonfunctie;144m²;52.3666319;4.902234;house;
"Waterlooplein 353
1011 PG  AMSTERDAM";Woonfunctie;1791;52.3665741;4.9022075;house;
"Waterlooplein 357
1011 PG  AMSTERDAM";Woonfunctie;32m²;52.3666228;4.9022047;house;
"Waterlooplein 359
1011 PG  AMSTERDAM";Woonfunctie;32m²;52.3666049;4.9022196;house;
"Waterlooplein 361
1011 PG  AMSTERDAM";Bijeenkomstfunctie;181m²;52.3666135;4.9021314;house;
"Waterlooplein 363
1011 PG  AMSTERDAM";Woonfunctie;39m²;52.3666046;4.9021462;house;
"Waterlooplein 365
1011 PG  AMSTERDAM";Woonfunctie;39m²;52.3665866;4.9021464;house;
"Waterlooplein 367
1011 PG  AMSTERDAM";Woonfunctie;54m²;52.3665777;4.9021465;house;
"Waterlooplein 369
1011 PG  AMSTERDAM";Bijeenkomstfunctie;190m²;52.3666044;4.9021022;house;
"Waterlooplein 371
1011 PG  AMSTERDAM";Woonfunctie;41m²;52.366595;4.9019995;house;
"Waterlooplein 373
1011 PG  AMSTERDAM";Woonfunctie;41m²;52.3665683;4.9020585;house;
"Waterlooplein 375
1011 PG  AMSTERDAM";Woonfunctie;41m²;52.3665593;4.9020586;house;
"Waterlooplein 377
1011 PG  AMSTERDAM";Woonfunctie;44m²;52.3665503;4.9020587;house;
"Waterlooplein 379
1011 PG  AMSTERDAM";Woonfunctie;32m²;52.3665502;4.9020585;house;
"Waterlooplein 381
1011 PG  AMSTERDAM";Woonfunctie;35m²;52.3665413;4.9020588;house;
"Waterlooplein 383
1011 PG  AMSTERDAM";Woonfunctie;35m²;52.3665414;4.9020735;house;
"Waterlooplein 385
1011 PG  AMSTERDAM";Woonfunctie;36m²;52.3665324;4.9020736;house;
"Waterlooplein 387
1011 PG  AMSTERDAM";Woonfunctie;36m²;52.3665324;4.9020734;house;
"Waterlooplein 389
1011 PG  AMSTERDAM";Woonfunctie;39m²;52.3665234;4.9020737;house;
"Waterlooplein 391
1011 PG  AMSTERDAM";Woonfunctie;35m²;52.3665145;4.9020885;house;
"Waterlooplein 393
1011 PG  AMSTERDAM";Woonfunctie;37m²;52.3665055;4.9020886;house;
"Waterlooplein 395
1011 PG  AMSTERDAM";Woonfunctie;86m²;52.3665771;4.9019997;house;
"Waterlooplein 399
1011 PG  AMSTERDAM";Woonfunctie;131m²;52.3665591;4.9019999;house;
"Waterlooplein 403
1011 PG  AMSTERDAM";Bijeenkomstfunctie;267m²;52.3665498;4.9019266;house;
"Waterlooplein 403
1011 PG  AMSTERDAM";Bijeenkomstfunctie;267m²;52.3665498;4.9019266;house;
"Amstel 31
1011 PT  AMSTERDAM";Bijeenkomstfunctie;76m²;52.3665042;4.9017656;house;
"Waterlooplein 405
1011 PG  AMSTERDAM";Woonfunctie;41m²;52.3665404;4.9018386;house;
"Waterlooplein 407
1011 PG  AMSTERDAM";Woonfunctie;40m²;52.3665313;4.9018093;house;
"Waterlooplein 409
1011 PG  AMSTERDAM";Woonfunctie;60m²;52.3665222;4.9017654;house;
"Amstel 33 A
1011 PT  AMSTERDAM";Woonfunctie;44m²;52.3664773;4.9017952;house;
"Amstel 33 B
1011 PT  AMSTERDAM";Woonfunctie;43m²;52.3664773;4.9017954;house;
"Amstel 33 C
1011 PT  AMSTERDAM";Woonfunctie;44m²;52.3664809;4.9018264;house;
"Amstel 33 D
1011 PT  AMSTERDAM";Woonfunctie;50m²;52.3664782;4.9018243;house;
"Amstel 33 E
1011 PT  AMSTERDAM";Woonfunctie;47m²;52.3664832;4.9018225;house;
"Amstel 35-2
1011 PT  AMSTERDAM";Woonfunctie;38m²;52.3664324;4.9017958;house;
"Amstel 35-3
1011 PT  AMSTERDAM";Woonfunctie;81m²;52.3664324;4.9017959;house;
"Amstel 35 H
1011 PT  AMSTERDAM";Woonfunctie;134m²;52.3664325;4.9017961;house;
"Amstel 37 A
1011 PV  AMSTERDAM";Woonfunctie;72m²;52.3664056;4.9018254;house;
"Amstel 37 B
1011 PV  AMSTERDAM";Woonfunctie;55m²;52.3664056;4.9018256;house;
"Amstel 37 C
1011 PV  AMSTERDAM";Woonfunctie;38m²;52.3664057;4.9018258;house;
"Amstel 37 D
1011 PV  AMSTERDAM";Woonfunctie;85m²;52.3664057;4.901826;house;
"Amstel 41-1
1011 PV  AMSTERDAM";Woonfunctie;43m²;52.3663786;4.9018257;house;
"Amstel 41-2
1011 PV  AMSTERDAM";Woonfunctie;43m²;52.3663786;4.9018259;house;
"Amstel 41-3
1011 PV  AMSTERDAM";Woonfunctie;42m²;52.3663786;4.9018261;house;
"Amstel 41 H
1011 PV  AMSTERDAM";Woonfunctie;42m²;52.3663787;4.9018263;house;
"Amstel 41 O
1011 PV  AMSTERDAM";Woonfunctie;1847;52.3663787;4.9018265;house;
"Amstel 43-1
1011 PW  AMSTERDAM";Woonfunctie;94m²;52.3663428;4.9018554;house;
"Amstel 43 H
1011 PW  AMSTERDAM";Kantoorfunctie;59m²;52.3663428;4.9018556;house;
"Amstel 45-1
1011 PW  AMSTERDAM";Woonfunctie;46m²;52.3663069;4.9018705;house;
"Amstel 45-2
1011 PW  AMSTERDAM";Woonfunctie;44m²;52.3663069;4.9018707;house;
"Amstel 45 H
1011 PW  AMSTERDAM";Woonfunctie;52m²;52.366307;4.9018709;house;
"Amstel 47-1
1011 PW  AMSTERDAM";Woonfunctie;80m²;52.36628;4.9018855;house;
"Amstel 47 H
1011 PW  AMSTERDAM";Woonfunctie;1765;52.36628;4.9018857;restaurant;Morena aan de Amstel
"Jonas Daniël Meijerplein 2
1011 RH  AMSTERDAM";Bijeenkomstfunctie;1m²;52.3671606;4.9040342;house;
