date,lesson_time,code,location,size
"Friday, 15 November 2024",13:00 - 15:00,7301A1204Y,REC V0.08,27
"Friday, 15 November 2024",09:00 - 11:00,7301A1204Y,REC V0.08,27
"Friday, 15 November 2024",11:00 - 13:00,7313T0109Y,REC B2.06,30
"Friday, 15 November 2024",13:00 - 15:00,7301A1204Y,REC V0.07,27
"Friday, 15 November 2024",09:00 - 11:00,7303A3030Y,REC B3.06,20
"Friday, 15 November 2024",11:00 - 13:00,738100001Y,REC JK1.11,20
"Friday, 15 November 2024",13:00 - 15:00,7302A4001Y,REC V2.09,22
"Friday, 15 November 2024",09:00 - 11:00,7312E0020Y,REC C0.02,150
"Friday, 15 November 2024",11:00 - 13:00,738100001Y,REC JK3.05,20
"Friday, 15 November 2024",13:00 - 15:00,7302A4001Y,REC JKB.18,23
"Friday, 15 November 2024",09:00 - 11:00,73421B010Y,REC B2.05,25
"Friday, 15 November 2024",11:00 - 13:00,738100001Y,REC JK3.04,20
"Friday, 15 November 2024",13:00 - 15:00,774111001Y,REC C1.05,20
"Friday, 15 November 2024",09:00 - 11:00,70110102AY,REC C1.07,16
"Friday, 15 November 2024",11:00 - 13:00,738100001Y,REC JK3.03,20
"Friday, 15 November 2024",13:00 - 15:00,73411B002Y,REC C2.04,20
"Friday, 15 November 2024",09:00 - 12:00,7311E0050Y,REC B2.07,20
"Friday, 15 November 2024",12:00 - 15:00,7311E0050Y,REC B1.01,20
"Friday, 15 November 2024",09:00 - 12:00,7311E0050Y,REC B3.02,20
"Friday, 15 November 2024",12:00 - 15:00,7311E0050Y,REC B2.07,20
"Friday, 15 November 2024",09:00 - 12:00,7311E0050Y,REC B1.01,20
"Friday, 15 November 2024",12:00 - 15:00,7302A4014Y,REC B3.07,24
"Friday, 15 November 2024",09:00 - 12:00,7302A4014Y,REC B3.07,22
"Friday, 15 November 2024",12:00 - 15:00,7302A4014Y,REC V1.13,22
"Friday, 15 November 2024",09:00 - 12:00,7311E0050Y,REC V2.10,20
"Friday, 15 November 2024",12:00 - 15:00,7311E0050Y,REC V2.10,20
"Friday, 15 November 2024",09:00 - 12:00,7302A4014Y,REC V1.13,21
"Friday, 15 November 2024",12:00 - 15:00,7311E0050Y,REC D0.01,20
"Friday, 15 November 2024",11:00 - 13:00,7301A1204Y,REC V0.08,27
"Friday, 15 November 2024",14:00 - 17:00,7302A4014Y,REC V2.07,26
"Friday, 15 November 2024",11:00 - 13:00,7301A1204Y,REC V0.10,27
"Friday, 15 November 2024",11:00 - 13:00,7302A4001Y,REC V2.09,24
"Friday, 15 November 2024",11:00 - 13:00,7303A3030Y,REC B3.06,22
"Friday, 15 November 2024",11:00 - 13:00,70110102AY,REC C2.04,16
"Friday, 15 November 2024",11:00 - 13:00,774111001Y,REC V0.07,20
"Friday, 15 November 2024",11:00 - 13:00,70110102AY,REC GS.05,16
"Friday, 15 November 2024",11:00 - 13:00,70110102AY,REC B2.10,16
"Friday, 15 November 2024",11:00 - 13:00,738100001Y,REC JK3.02,20
"Friday, 15 November 2024",11:00 - 13:00,738100001Y,REC JK3.02,20
"Friday, 15 November 2024",11:00 - 14:00,7302A4014Y,REC V2.07,24
"Friday, 15 November 2024",11:00 - 14:00,7302A4014Y,REC V2.05,23
"Monday, 11 November 2024",09:00 - 11:00,7202A704XY,REC L0.09,16
"Monday, 11 November 2024",11:00 - 13:00,7201702PXY,REC A0.01,450
"Monday, 11 November 2024",13:00 - 15:00,7012KV102Y,REC C0.02,150
"Monday, 11 November 2024",15:00 - 17:00,70120241AY,REC C1.04,350
"Monday, 11 November 2024",17:00 - 19:00,73210022FY,REC A0.01,450
"Monday, 11 November 2024",09:00 - 11:00,7202A704XY,REC L0.22,16
"Monday, 11 November 2024",11:00 - 13:00,7201702PXY,REC A1.03,150
"Monday, 11 November 2024",13:00 - 15:00,7202A704XY,REC GS.04,16
"Monday, 11 November 2024",15:00 - 17:00,7202A704XY,REC GS.04,16
"Monday, 11 November 2024",17:00 - 20:00,7322E063FY,Laptopkar REC BA,40
"Monday, 11 November 2024",09:00 - 11:00,7202A704XY,REC GS.07,16
"Monday, 11 November 2024",11:00 - 13:00,70120256AY,Aula - Lutherse Kerk 0.00,450
"Monday, 11 November 2024",13:00 - 15:00,7202A704XY,REC C2.04,12
"Monday, 11 November 2024",15:00 - 17:00,7202A704XY,REC GS.07,16
"Monday, 11 November 2024",09:00 - 11:00,7202A704XY,REC C2.04,16
"Monday, 11 November 2024",11:00 - 13:00,7202A704XY,REC C2.04,16
"Monday, 11 November 2024",13:00 - 15:00,7202A704XY,REC GS.02,11
"Monday, 11 November 2024",15:00 - 17:00,7202A704XY,REC C2.04,10
"Monday, 11 November 2024",10:00 - 13:00,7323A048LY,REC B3.02,30
"Monday, 11 November 2024",13:00 - 15:00,7202A704XY,REC JKK.18,16
"Monday, 11 November 2024",15:00 - 17:00,7202A704XY,REC GS.02,12
"Monday, 11 November 2024",10:00 - 13:00,7323A067LY,REC B3.03,30
"Monday, 11 November 2024",13:00 - 15:00,7202A704XY,REC C2.07,16
"Monday, 11 November 2024",15:00 - 17:00,7202A704XY,REC GS.34,11
"Monday, 11 November 2024",10:00 - 13:00,7323H014LY,REC B2.06,30
"Monday, 11 November 2024",13:00 - 15:00,7321E023FY,REC V0.07,25
"Monday, 11 November 2024",15:00 - 17:00,7321N023FY,REC V0.07,25
"Monday, 11 November 2024",10:00 - 13:00,7323C094LY,REC V1.09,30
"Monday, 11 November 2024",13:00 - 15:00,7321E023FY,REC B3.07,25
"Monday, 11 November 2024",15:00 - 17:00,7321N023FY,REC V0.08,25
"Monday, 11 November 2024",11:00 - 13:00,7202A704XY,REC GS.34,16
"Monday, 11 November 2024",13:00 - 15:00,7321E023FY,REC V0.08,25
"Monday, 11 November 2024",15:00 - 17:00,73220023IY,REC B3.02,25
"Monday, 11 November 2024",11:00 - 13:00,7202A704XY,REC JKK.18,16
"Monday, 11 November 2024",13:00 - 15:00,7321E023FY,REC V2.07,25
"Monday, 11 November 2024",15:00 - 17:00,73220023IY,REC B3.03,25
"Monday, 11 November 2024",11:00 - 13:00,7202A704XY,REC JKTB.24,16
"Monday, 11 November 2024",13:00 - 15:00,73220023IY,REC B3.03,25
"Monday, 11 November 2024",15:00 - 17:00,73220023IY,REC L0.01,25
"Monday, 11 November 2024",11:00 - 13:00,7202A704XY,REC C2.07,12
"Monday, 11 November 2024",13:00 - 15:00,73220023IY,REC L0.01,25
"Monday, 11 November 2024",15:00 - 17:00,73220023IY,REC JK1.83,25
"Monday, 11 November 2024",11:00 - 13:00,7202A704XY,REC L0.01,12
"Monday, 11 November 2024",13:00 - 15:00,73220023IY,REC JK1.83,25
"Monday, 11 November 2024",15:00 - 17:00,73220023IY,REC V2.07,25
"Monday, 11 November 2024",11:00 - 13:00,7321E023FY,REC V0.08,25
"Monday, 11 November 2024",13:00 - 15:00,73220023IY,REC L0.10,25
"Monday, 11 November 2024",15:00 - 17:00,73220023IY,REC V0.10,25
"Monday, 11 November 2024",11:00 - 13:00,7321N023FY,REC C1.08,25
"Monday, 11 November 2024",13:00 - 15:00,73220023IY,REC B3.02,25
"Monday, 11 November 2024",15:00 - 17:00,73220023IY,REC L0.10,22
"Monday, 11 November 2024",11:00 - 13:00,7323C150FY,REC B2.02,30
"Monday, 11 November 2024",13:00 - 15:00,73220023IY,REC V0.10,25
"Monday, 11 November 2024",15:00 - 17:00,73220023IY,REC V2.09,25
"Monday, 11 November 2024",11:00 - 13:00,73230248LY,REC B2.11,20
"Monday, 11 November 2024",13:00 - 15:00,73220023IY,REC L0.02,25
"Monday, 11 November 2024",15:00 - 17:00,73230249LY,REC V1.09,20
"Monday, 11 November 2024",11:00 - 13:00,73220021FY,REC C1.04,350
"Monday, 11 November 2024",13:00 - 15:00,73220023IY,REC B3.06,25
"Monday, 11 November 2024",15:00 - 17:00,73230258LY,REC JK3.88B,18
"Monday, 11 November 2024",11:30 - 18:30,7202A703XY,REC L0.22,12
"Monday, 11 November 2024",11:30 - 18:30,7202A703XY,REC L0.26,12
"Monday, 11 November 2024",11:30 - 18:30,7202A703XY,REC L0.09,12
"Monday, 11 November 2024",11:30 - 18:30,7202A703XY,REC L0.08,12
"Monday, 11 November 2024",13:00 - 15:00,7323C138FY,REC B2.06,30
"Monday, 11 November 2024",15:00 - 17:00,73230265LY,REC JKB.18,18
"Monday, 11 November 2024",13:00 - 15:00,7323D044FY,REC JKB.03,30
"Monday, 11 November 2024",15:00 - 17:00,73230239LY,REC B2.02,18
"Monday, 11 November 2024",13:00 - 15:00,73220140FY,REC M1.02,120
"Monday, 11 November 2024",15:00 - 17:00,73230242LY,REC B1.02,18
"Tuesday, 12 November 2024",09:00 - 11:00,7012K452AY,REC A1.02,150
"Tuesday, 12 November 2024",09:00 - 11:00,7012KV102Y,REC JKK.44,22
"Tuesday, 12 November 2024",09:00 - 11:00,7202A701XY,REC A1.03,150
"Tuesday, 12 November 2024",09:00 - 11:00,7323D040FY,REC B2.04,30
"Tuesday, 12 November 2024",11:00 - 13:00,7201704PXY,REC A0.01,450
"Tuesday, 12 November 2024",13:00 - 15:00,7012KV102Y,REC JKK.44,22
"Tuesday, 12 November 2024",15:00 - 17:00,7012B200CY,REC C1.05,18
"Tuesday, 12 November 2024",11:00 - 13:00,7012KV102Y,REC JKK.44,22
"Tuesday, 12 November 2024",13:00 - 15:00,7012B200CY,REC C1.07,18
"Tuesday, 12 November 2024",15:00 - 17:00,7012B200CY,REC B2.01,18
"Tuesday, 12 November 2024",11:00 - 13:00,7202A704XY,REC GS.04,16
"Tuesday, 12 November 2024",13:00 - 15:00,7012B200CY,REC C2.04,18
"Tuesday, 12 November 2024",15:00 - 17:00,7012B200CY,REC C2.04,18
"Tuesday, 12 November 2024",11:00 - 13:00,7202A704XY,REC GS.07,16
"Tuesday, 12 November 2024",13:00 - 15:00,7012B200CY,REC C1.05,18
"Tuesday, 12 November 2024",15:00 - 17:00,7012B200CY,REC C1.07,18
"Tuesday, 12 November 2024",11:00 - 13:00,7202A704XY,REC GS.34,12
"Tuesday, 12 November 2024",13:00 - 15:00,7012B200CY,REC C3.04,18
"Tuesday, 12 November 2024",15:00 - 17:00,7012B200CY,REC C2.07,18
"Tuesday, 12 November 2024",11:00 - 13:00,7202A704XY,REC V1.04,12
"Tuesday, 12 November 2024",13:00 - 15:00,7012B200CY,REC C2.07,18
"Tuesday, 12 November 2024",15:00 - 17:00,7323A056LY,REC B3.06,30
"Tuesday, 12 November 2024",11:00 - 13:00,7202A704XY,REC JKTB.24,16
"Tuesday, 12 November 2024",13:00 - 15:00,7202A704XY,REC GS.04,16
"Tuesday, 12 November 2024",15:00 - 17:00,73220023IY,REC C1.03,300
"Tuesday, 12 November 2024",11:00 - 13:00,7202A704XY,REC JK3.91,16
"Tuesday, 12 November 2024",13:00 - 15:00,7202A704XY,REC GS.07,12
"Tuesday, 12 November 2024",15:00 - 18:00,7323A075LY,REC V1.05,30
"Tuesday, 12 November 2024",11:00 - 13:00,7321E023FY,REC B3.06,25
"Tuesday, 12 November 2024",13:00 - 15:00,7202A704XY,REC GS.02,16
"Tuesday, 12 November 2024",15:00 - 18:00,7323C155LY,REC B3.05,30
"Tuesday, 12 November 2024",11:00 - 13:00,7321E023FY,REC V1.07,25
"Tuesday, 12 November 2024",13:00 - 15:00,7202A704XY,REC V1.04,11
"Tuesday, 12 November 2024",11:00 - 13:00,7321E023FY,REC V1.05,25
"Tuesday, 12 November 2024",13:00 - 15:00,7202A704XY,REC JKTB.24,12
"Tuesday, 12 November 2024",11:00 - 13:00,7323D040FY,REC B2.04,30
"Tuesday, 12 November 2024",13:00 - 15:00,7323D046FY,REC M1.02,128
"Tuesday, 12 November 2024",11:00 - 13:00,73230250LY,REC V0.10,20
"Tuesday, 12 November 2024",13:00 - 15:00,7321E023FY,REC V1.07,25
"Tuesday, 12 November 2024",11:00 - 13:00,73230227LY,REC B1.01,20
"Tuesday, 12 November 2024",13:00 - 15:00,7321E023FY,REC V1.05,25
"Tuesday, 12 November 2024",11:00 - 13:00,73230255LY,REC B3.11,18
"Tuesday, 12 November 2024",13:00 - 15:00,7321E023FY,REC B3.06,25
"Tuesday, 12 November 2024",11:00 - 13:00,73230256LY,REC B2.11,18
"Tuesday, 12 November 2024",13:00 - 15:00,7323A068FY,REC B3.03,30
"Tuesday, 12 November 2024",11:00 - 13:00,73230257LY,REC B2.06,18
"Tuesday, 12 November 2024",13:00 - 15:00,7012KV102Y,REC JKTK.11 (Active Learning Space),22
"Tuesday, 12 November 2024",11:00 - 13:00,7012B200CY,REC B2.07,18
"Tuesday, 12 November 2024",11:00 - 13:00,7012KV102Y,REC JKTK.11 (Active Learning Space),22
"Tuesday, 12 November 2024",11:30 - 18:30,7202A703XY,REC L0.22,12
"Tuesday, 12 November 2024",11:30 - 18:30,7202A703XY,REC L0.09,12
"Tuesday, 12 November 2024",11:30 - 18:30,7202A703XY,REC L0.15,12
"Tuesday, 12 November 2024",11:30 - 18:30,7202A703XY,REC L0.08,12
"Tuesday, 12 November 2024",11:30 - 18:30,7202A703XY,REC L0.26,12
"Wednesday, 13 November 2024",09:00 - 11:00,7201702PXY,Laptopkar REC BH,1
"Wednesday, 13 November 2024",11:00 - 12:00,7013B3002Y,REC GS.01,10
"Wednesday, 13 November 2024",12:00 - 15:00,7322N022IY,REC B3.03,27
"Wednesday, 13 November 2024",15:00 - 17:00,7323C150FY,REC C3.02,30
"Wednesday, 13 November 2024",09:00 - 11:00,7201704PXY,Laptopkar REC BH,1
"Wednesday, 13 November 2024",11:00 - 13:00,7201702PXY,REC A0.01,450
"Wednesday, 13 November 2024",13:00 - 15:00,73230249LY,REC V1.05,20
"Wednesday, 13 November 2024",15:00 - 17:00,73230258LY,REC V2.10,18
"Wednesday, 13 November 2024",09:00 - 11:00,7012KV102Y,REC C3.05,22
"Wednesday, 13 November 2024",11:00 - 13:00,7201702PXY,REC A1.02,150
"Wednesday, 13 November 2024",13:00 - 15:00,73230248LY,REC V0.08,20
"Wednesday, 13 November 2024",15:00 - 17:00,7321E020FY,REC A0.01,450
"Wednesday, 13 November 2024",09:00 - 11:00,7202A701XY,Laptopkar REC BH,1
"Wednesday, 13 November 2024",11:00 - 13:00,7012K449AY,REC C0.01,150
"Wednesday, 13 November 2024",13:00 - 15:00,73230265LY,REC B3.04,18
"Wednesday, 13 November 2024",15:00 - 18:00,7322E022IY,REC B3.02,27
"Wednesday, 13 November 2024",09:00 - 12:00,7323H014LY,REC B3.02,30
"Wednesday, 13 November 2024",12:00 - 15:00,7322E022IY,REC B2.06,27
"Wednesday, 13 November 2024",15:00 - 18:00,7322E022IY,REC V0.07,27
"Wednesday, 13 November 2024",09:00 - 12:00,7323C132LY,REC V0.08,30
"Wednesday, 13 November 2024",12:00 - 15:00,7322E022IY,REC JK1.19,27
"Wednesday, 13 November 2024",15:00 - 18:00,7322E022IY,REC V1.07,27
"Wednesday, 13 November 2024",09:00 - 12:00,7323C159LY,REC B3.03,30
"Wednesday, 13 November 2024",13:00 - 15:00,73230242LY,REC V0.07,18
"Wednesday, 13 November 2024",15:00 - 18:00,7322E022IY,REC V0.08,27
"Wednesday, 13 November 2024",10:00 - 13:00,7323A072LY,REC B3.04,30
"Wednesday, 13 November 2024",15:00 - 18:00,7322E022IY,REC B3.04,27
"Wednesday, 13 November 2024",10:00 - 13:00,7323B070LY,REC V0.07,30
"Wednesday, 13 November 2024",15:00 - 18:00,7322E022IY,REC V1.05,27
"Wednesday, 13 November 2024",11:00 - 13:00,7321N020FY,REC M1.03,128
"Wednesday, 13 November 2024",11:30 - 18:30,7202A703XY,REC L0.03,12
"Wednesday, 13 November 2024",11:30 - 18:30,7202A703XY,REC L0.09,12
"Wednesday, 13 November 2024",11:30 - 18:30,7202A703XY,REC L0.22,12
"Wednesday, 13 November 2024",11:30 - 18:30,7202A703XY,REC L0.26,12
"Thursday, 14 November 2024",09:00 - 11:00,7202A701XY,REC A1.02,150
"Thursday, 14 November 2024",09:00 - 11:00,73220023IY,REC C1.04,300
"Thursday, 14 November 2024",09:00 - 11:00,7323C138FY,REC V1.09,30
"Thursday, 14 November 2024",09:00 - 11:00,7323D040FY,REC B3.03,30
"Thursday, 14 November 2024",09:00 - 11:00,73220140FY,REC M1.02,120
"Thursday, 14 November 2024",11:00 - 13:00,7202A701XY,REC GS.04,16
"Thursday, 14 November 2024",11:00 - 13:00,7202A701XY,REC L0.26,16
"Thursday, 14 November 2024",11:00 - 13:00,7202A701XY,REC L0.22,16
"Thursday, 14 November 2024",11:00 - 13:00,7202A701XY,REC L0.09,16
"Thursday, 14 November 2024",11:00 - 13:00,7202A701XY,REC L0.08,16
"Thursday, 14 November 2024",11:00 - 13:00,7202A701XY,REC GS.05,16
"Thursday, 14 November 2024",11:00 - 13:00,7202A701XY,REC GS.07,16
"Thursday, 14 November 2024",11:00 - 13:00,7202A701XY,REC G2.01 (Samenwerkingsruimte),16
"Thursday, 14 November 2024",11:00 - 13:00,7323D040FY,REC B3.03,30
"Thursday, 14 November 2024",11:00 - 13:00,73230255LY,REC B2.04,18
"Thursday, 14 November 2024",11:00 - 13:00,7201704PXY,REC C0.01,150
"Thursday, 14 November 2024",11:00 - 13:00,7013B3002Y,REC C2.07,20
"Thursday, 14 November 2024",15:00 - 17:00,7202A701XY,REC GS.07,16
"Thursday, 14 November 2024",15:00 - 17:00,7202A701XY,REC GS.09,16
"Thursday, 14 November 2024",15:00 - 17:00,7202A701XY,REC GS.05,16
"Thursday, 14 November 2024",15:00 - 17:00,7202A701XY,REC L0.09,16
"Thursday, 14 November 2024",15:00 - 17:00,7202A701XY,REC G2.01 (Samenwerkingsruimte),12
"Thursday, 14 November 2024",15:00 - 17:00,7202A701XY,REC L0.08,16
"Thursday, 14 November 2024",15:00 - 17:00,7202A701XY,REC L0.22,16
"Thursday, 14 November 2024",15:00 - 17:00,7202A701XY,REC GS.04,16
"Thursday, 14 November 2024",15:00 - 17:00,7323D046FY,REC M1.02,128
"Thursday, 14 November 2024",15:00 - 17:00,7323D044FY,REC B3.07,30
"Thursday, 14 November 2024",15:00 - 17:00,7323A068FY,REC B3.03,30
"Thursday, 14 November 2024",15:00 - 17:00,73210022FY,REC A0.01,450
"Thursday, 14 November 2024",15:00 - 18:00,7322N022IY,REC B3.04,27
"Thursday, 14 November 2024",15:00 - 18:00,7322E022IY,REC B3.05,27
"Thursday, 14 November 2024",15:00 - 18:00,7322E022IY,REC V1.05,27
"Thursday, 14 November 2024",15:00 - 18:00,7322E022IY,REC V1.09,27
"Friday, 15 November 2024",09:00 - 11:00,7202A701XY,REC A1.03,150
"Friday, 15 November 2024",11:00 - 13:00,70120256AY,REC C1.03,450
"Friday, 15 November 2024",13:00 - 15:00,70120241AY,REC C1.03,350
"Friday, 15 November 2024",15:00 - 16:00,73220021FY,IWO 4.04A (Rood),380
"Friday, 15 November 2024",11:00 - 13:00,7202A701XY,REC C3.04,16
"Friday, 15 November 2024",13:00 - 15:00,7202A701XY,REC JKK.18,16
"Friday, 15 November 2024",15:00 - 17:00,7202A701XY,REC GS.04,12
"Friday, 15 November 2024",11:00 - 13:00,7202A701XY,REC C3.07,16
"Friday, 15 November 2024",13:00 - 15:00,7202A701XY,REC C3.04,16
"Friday, 15 November 2024",15:00 - 17:00,7202A701XY,REC C3.07,16
"Friday, 15 November 2024",11:00 - 13:00,7202A701XY,REC JKK.18,16
"Friday, 15 November 2024",13:00 - 15:00,7202A701XY,REC C3.07,16
"Friday, 15 November 2024",15:00 - 17:00,73220140FY,REC V1.07,30
"Friday, 15 November 2024",11:00 - 13:00,73220140FY,REC B3.04,30
"Friday, 15 November 2024",13:00 - 15:00,7202A701XY,REC GS.04,16
"Friday, 15 November 2024",11:00 - 13:00,73220140FY,REC B2.05,30
"Friday, 15 November 2024",13:00 - 15:00,73230250LY,REC V1.09,20
"Friday, 15 November 2024",11:00 - 13:00,73220140FY,REC V1.07,30
"Friday, 15 November 2024",13:00 - 15:00,73230227LY,REC V1.07,20
"Friday, 15 November 2024",11:00 - 13:00,7323A056LY,REC B3.03,30
"Friday, 15 November 2024",13:00 - 15:00,73230256LY,REC B2.01,18
"Friday, 15 November 2024",11:00 - 13:00,7202A701XY,REC L0.08,16
"Friday, 15 November 2024",13:00 - 15:00,73230257LY,REC JK3.85,18
"Friday, 15 November 2024",11:00 - 13:00,7321N020FY,REC A1.03,0
"Friday, 15 November 2024",13:00 - 15:00,73230239LY,REC B3.01,18
"Friday, 15 November 2024",11:00 - 13:00,7321E020FY,REC A1.03,150
"Friday, 15 November 2024",13:00 - 16:00,7202A701XY,Laptopkar REC BH,1
"Friday, 15 November 2024",11:30 - 18:30,7202A703XY,REC L0.11,12
"Friday, 15 November 2024",11:30 - 18:30,7202A703XY,REC L0.09,12
"Friday, 15 November 2024",11:30 - 18:30,7202A703XY,REC L0.26,12
"Friday, 15 November 2024",11:30 - 18:30,7202A703XY,REC L0.22,12
"Friday, 15 November 2024",11:30 - 18:30,7202A703XY,REC L0.03,12
"Friday, 15 November 2024",13:00 - 16:00,7201702PXY,Laptopkar REC BH,1
"Friday, 15 November 2024",13:00 - 16:00,7201704PXY,Laptopkar REC BH,1
"Monday, 11 November 2024",09:00 - 11:00,77511201AY,OMHP D0.09,200
"Monday, 11 November 2024",11:00 - 13:00,77533500CY,REC C1.05,20
"Monday, 11 November 2024",13:00 - 15:00,73310104AY,REC C1.04,300
"Monday, 11 November 2024",15:00 - 17:00,77511201AY,REC C2.05,25
"Monday, 11 November 2024",17:30 - 20:30,7073U3011Y,REC C2.05,0
"Monday, 11 November 2024",09:00 - 11:00,70720233DY,REC A2.09,80
"Monday, 11 November 2024",11:00 - 13:00,70730315EY,REC A2.09,0
"Monday, 11 November 2024",13:00 - 15:00,77533500CY,REC C1.05,20
"Monday, 11 November 2024",15:00 - 17:00,77511201AY,REC C1.08,25
"Monday, 11 November 2024",09:00 - 11:00,70710132EY,REC C1.08,0
"Monday, 11 November 2024",11:00 - 13:00,7203BM45XY,OMHP D1.08,300
"Monday, 11 November 2024",13:00 - 15:00,77511201AY,REC C2.05,25
"Monday, 11 November 2024",15:00 - 17:00,7203BK74XY,REC C1.03,300
"Monday, 11 November 2024",09:00 - 11:00,77643SP05Y,REC C2.02,25
"Monday, 11 November 2024",11:00 - 13:00,77643SP05Y,REC C3.03,25
"Monday, 11 November 2024",13:00 - 15:00,77511201AY,REC C2.02,25
"Monday, 11 November 2024",15:00 - 17:00,73310104DY,REC V2.11,25
"Monday, 11 November 2024",09:00 - 11:00,77643SP05Y,REC C1.06,25
"Monday, 11 November 2024",11:00 - 13:00,77643SP05Y,REC C2.06,24
"Monday, 11 November 2024",13:00 - 15:00,77511201AY,REC C3.03,25
"Monday, 11 November 2024",15:00 - 17:00,77533500CY,REC JK3.85,20
"Monday, 11 November 2024",09:00 - 11:00,73310104DY,REC B3.06,25
"Monday, 11 November 2024",11:00 - 13:00,73310104DY,REC B3.06,25
"Monday, 11 November 2024",13:00 - 15:00,77642SP06Y,REC E1.17,50
"Monday, 11 November 2024",15:00 - 17:00,77641SP05Y,REC A2.07,50
"Monday, 11 November 2024",09:00 - 11:00,73310104DY,REC V2.07,25
"Monday, 11 November 2024",11:00 - 13:00,73310104DY,REC JKB.46,25
"Monday, 11 November 2024",13:00 - 15:00,77522201AY,REC A1.03,150
"Monday, 11 November 2024",16:00 - 18:00,70710130DY,REC A1.03,0
"Monday, 11 November 2024",09:00 - 11:00,70730343DY,REC C2.01,15
"Monday, 11 November 2024",11:00 - 13:00,73310104DY,REC V2.07,25
"Monday, 11 November 2024",13:00 - 15:00,77511201AY,REC C1.06,25
"Monday, 11 November 2024",09:00 - 11:00,70730343DY,REC C2.06,15
"Monday, 11 November 2024",11:00 - 13:00,73310104DY,REC B2.05,25
"Monday, 11 November 2024",14:00 - 16:00,7071U1345Y,REC JK1.19,30
"Monday, 11 November 2024",09:00 - 17:00,70740427QY,REC JK1.19,0
"Monday, 11 November 2024",09:00 - 17:00,7074SIO08Y,REC JK1.19,0
"Monday, 11 November 2024",11:00 - 13:00,73330024AY,REC JKB.52,40
"Monday, 11 November 2024",11:00 - 13:00,77533500AY,REC V0.07,20
"Monday, 11 November 2024",11:30 - 13:30,7071U1344Y,REC JKB.25,40
"Tuesday, 12 November 2024",09:00 - 10:00,77521502AY,IWO 4.04C (Blauw),1
"Tuesday, 12 November 2024",11:00 - 13:00,77533500DY,REC JKK.26,20
"Tuesday, 12 November 2024",13:00 - 15:00,77511201AY,REC C2.05,25
"Tuesday, 12 November 2024",15:00 - 17:00,77511201AY,REC C2.05,25
"Tuesday, 12 November 2024",09:00 - 11:00,7332B005AY,REC A0.01,300
"Tuesday, 12 November 2024",11:00 - 13:00,77533500GY,REC B2.01,20
"Tuesday, 12 November 2024",13:00 - 15:00,77511201AY,REC C2.02,25
"Tuesday, 12 November 2024",15:00 - 17:00,77511201AY,REC C2.02,25
"Tuesday, 12 November 2024",09:00 - 11:00,73310201AY,REC C1.04,300
"Tuesday, 12 November 2024",11:00 - 13:00,7203BS44XY,REC C1.04,0
"Tuesday, 12 November 2024",13:00 - 15:00,77511201AY,REC C3.05,25
"Tuesday, 12 November 2024",15:00 - 17:00,7332B005AY,REC B3.07,25
"Tuesday, 12 November 2024",09:00 - 11:00,77511201AY,OMHP D0.09,200
"Tuesday, 12 November 2024",11:00 - 13:00,7203BA24XY,REC C0.01,100
"Tuesday, 12 November 2024",13:00 - 15:00,7332B005AY,REC V0.07,25
"Tuesday, 12 November 2024",16:00 - 17:00,77522102AY,IWO 4.04C (Blauw),1
"Tuesday, 12 November 2024",09:00 - 11:00,77642SP05Y,REC JKK.26,25
"Tuesday, 12 November 2024",11:00 - 13:00,77642SP05Y,REC C3.01,25
"Tuesday, 12 November 2024",13:00 - 15:00,7332B005AY,REC B3.07,25
"Tuesday, 12 November 2024",16:00 - 18:00,73310201AY,REC V0.08,25
"Tuesday, 12 November 2024",09:00 - 11:00,77643SP06Y,REC C3.03,25
"Tuesday, 12 November 2024",11:00 - 13:00,77643SP06Y,REC JKK.85,25
"Tuesday, 12 November 2024",13:00 - 15:00,77511201AY,REC C2.06,25
"Tuesday, 12 November 2024",16:00 - 18:00,73310201AY,REC V0.12,25
"Tuesday, 12 November 2024",09:00 - 11:00,77643SP06Y,REC C3.05,25
"Tuesday, 12 November 2024",11:00 - 13:00,77643SP06Y,REC C3.03,25
"Tuesday, 12 November 2024",14:00 - 16:00,73310201AY,REC V0.08,25
"Tuesday, 12 November 2024",09:00 - 11:00,77641SP06Y,REC JKB.25,50
"Tuesday, 12 November 2024",11:00 - 13:00,7332B005AY,REC V0.07,25
"Tuesday, 12 November 2024",14:00 - 16:00,73310201AY,REC V0.12,25
"Tuesday, 12 November 2024",09:00 - 17:00,70740427QY,REC V0.12,0
"Tuesday, 12 November 2024",09:00 - 17:00,70730316AY,REC V0.12,0
"Tuesday, 12 November 2024",09:00 - 17:00,7073SIO02Y,REC V0.12,0
"Tuesday, 12 November 2024",09:00 - 17:00,7074SIO08Y,REC V0.12,0
"Tuesday, 12 November 2024",09:00 - 17:00,7071U1378Y,REC V0.12,1
"Tuesday, 12 November 2024",09:00 - 17:00,70720236DY,REC V0.12,0
"Tuesday, 12 November 2024",12:00 - 14:00,73310201AY,REC B2.08,25
"Tuesday, 12 November 2024",14:00 - 16:00,73310201AY,REC B2.08,25
"Tuesday, 12 November 2024",12:00 - 14:00,73310201AY,REC V0.12,25
"Tuesday, 12 November 2024",14:00 - 16:00,73310201AY,REC JK3.91,25
"Tuesday, 12 November 2024",12:00 - 14:00,73310201AY,REC V0.08,25
"Wednesday, 13 November 2024",09:00 - 11:00,73310104AY,REC C1.04,300
